Ins Auto Telemetry Data Record
Record Time: 2026-06-22T19:39:42.229537
============================================================

Trajectory Points: 578
Waypoints: 238

Trajectory Points (x, y, mode, timestamp):
  -7.55, 0.07, 4, 1782128345.154359
  -7.55, 0.07, 4, 1782128345.2898889
  -7.55, 0.07, 4, 1782128345.2922823
  -7.55, 0.07, 4, 1782128345.2924478
  -7.55, 0.07, 4, 1782128345.5828662
  -7.55, 0.07, 4, 1782128345.7248182
  -7.55, 0.07, 4, 1782128345.7250774
  -7.55, 0.07, 4, 1782128345.725473
  -7.55, 0.07, 4, 1782128345.72563
  -7.55, 0.07, 4, 1782128345.7676888
  -7.57, 0.07, 4, 1782128346.0438097
  -7.57, 0.07, 4, 1782128346.1833858
  -7.57, 0.07, 4, 1782128346.1836815
  -7.57, 0.07, 4, 1782128346.1840403
  -7.57, 0.07, 4, 1782128346.1842966
  -7.57, 0.07, 4, 1782128346.641729
  -7.57, 0.07, 4, 1782128346.6441047
  -7.57, 0.07, 4, 1782128346.6442647
  -7.51, 0.07, 4, 1782128346.644389
  -7.49, 0.07, 4, 1782128346.6444201
  -7.68, 0.07, 4, 1782128346.6444597
  -7.60, 0.07, 4, 1782128346.9595046
  -7.54, 0.07, 4, 1782128347.1004734
  -7.44, 0.07, 4, 1782128347.1006238
  -7.30, 0.07, 4, 1782128347.1008618
  -7.38, 0.07, 4, 1782128347.1009817
  -7.38, 0.07, 4, 1782128347.122468
  -7.31, 0.07, 4, 1782128347.4091692
  -7.28, 0.07, 4, 1782128347.5488045
  -7.28, 0.07, 4, 1782128347.5488806
  -7.20, 0.07, 4, 1782128347.549076
  -7.09, 0.07, 4, 1782128347.549201
  -6.88, 0.07, 4, 1782128347.6014261
  -6.18, 0.07, 4, 1782128347.895193
  -5.23, 0.06, 4, 1782128347.8953876
  -3.52, 0.01, 4, 1782128347.8954568
  0.83, -0.14, 4, 1782128348.0435624
  7.08, -0.34, 4, 1782128348.0436544
  13.88, -0.47, 4, 1782128348.085433
  24.89, -0.48, 4, 1782128348.5279493
  41.06, -0.37, 4, 1782128348.528083
  62.98, -0.09, 4, 1782128348.5302606
  90.30, 0.49, 4, 1782128348.5303438
  121.99, 1.07, 4, 1782128348.530388
  156.94, 1.81, 4, 1782128348.7872012
  194.02, 1.76, 4, 1782128348.7872505
  232.09, 1.17, 4, 1782128348.935641
  270.99, 0.18, 4, 1782128348.937684
  309.07, -0.76, 4, 1782128348.9378457
  345.10, -0.70, 4, 1782128348.969109
  377.66, 1.54, 4, 1782128349.3979905
  405.98, 6.58, 4, 1782128349.4000902
  430.76, 14.91, 4, 1782128349.4003384
  451.60, 26.86, 4, 1782128349.400471
  467.87, 41.35, 4, 1782128349.4006283
  480.28, 58.09, 4, 1782128349.4425979
  489.75, 76.53, 4, 1782128349.6998875
  496.58, 96.77, 4, 1782128349.8540382
