type,x,y,ins_mode,dis_ins,yaw_ins,n,target,flag_save,comment
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.1,0,0.0,0.0,3,1,0,
I,-4261.7,334.2,0,0.0,0.0,3,1,0,
I,-4261.0,334.4,0,0.0,0.0,3,1,0,
I,-4260.6,334.6,0,0.0,0.0,3,1,0,
I,-4259.9,334.9,0,0.0,0.0,3,1,0,
I,-4258.9,335.3,0,0.0,0.0,3,1,0,
I,-4258.6,335.5,0,0.0,0.0,3,1,0,
I,-4258.0,335.7,0,0.0,0.0,3,1,0,
I,-4255.7,336.7,0,0.0,0.0,3,1,0,
I,-4253.6,337.7,0,0.0,0.0,3,1,0,
I,-4251.4,338.7,0,0.0,0.0,3,1,0,
I,-4246.6,341.0,0,0.0,0.0,3,1,0,
I,-4240.4,343.7,0,0.0,0.0,3,1,0,
I,-4236.1,345.8,0,0.0,0.0,3,1,0,
I,-4234.5,346.9,0,0.0,0.0,3,1,0,
I,-4234.8,346.7,0,0.0,0.0,3,1,0,
I,-4235.0,346.5,0,0.0,0.0,3,1,0,
I,-4235.0,346.5,0,0.0,0.0,3,1,0,
I,-4235.0,346.5,0,0.0,0.0,3,1,0,
I,-4236.6,345.7,0,0.0,0.0,3,1,0,
I,-4240.7,343.4,0,0.0,0.0,3,1,0,
I,-4242.2,342.6,0,0.0,0.0,3,1,0,
I,-4242.2,342.6,0,0.0,0.0,3,1,0,
I,-4241.4,343.0,0,0.0,0.0,3,1,0,
I,-4239.5,343.6,0,0.0,0.0,3,1,0,
I,-4235.8,344.9,0,0.0,0.0,3,1,0,
I,-4231.3,346.4,0,0.0,0.0,3,1,0,
I,-4225.1,348.2,0,0.0,0.0,3,1,0,
I,-4218.7,350.0,0,0.0,0.0,3,1,0,
I,-4215.4,350.7,0,0.0,0.0,3,1,0,
I,-4215.2,350.8,0,0.0,0.0,3,1,0,
I,-4215.0,350.8,0,0.0,0.0,3,1,0,
I,-4215.0,350.8,0,0.0,0.0,3,1,0,
I,-4215.0,350.8,0,0.0,0.0,3,1,0,
I,-4215.1,350.8,0,0.0,0.0,3,1,0,
I,-4214.6,351.0,0,0.0,0.0,3,1,0,
I,-4212.0,351.7,0,0.0,0.0,3,1,0,
I,-4208.7,352.6,0,0.0,0.0,3,1,0,
I,-4205.5,353.5,0,0.0,0.0,3,1,0,
I,-4202.5,354.4,0,0.0,0.0,3,1,0,
I,-4200.7,355.0,0,0.0,0.0,3,1,0,
I,-4200.4,355.1,0,0.0,0.0,3,1,0,
I,-4200.4,355.1,0,0.0,0.0,3,1,0,
I,-4200.6,355.0,0,0.0,0.0,3,1,0,
I,-4200.6,355.0,0,0.0,0.0,3,1,0,
I,-4200.6,355.0,0,0.0,0.0,3,1,0,
I,-4202.2,354.4,0,0.0,0.0,3,1,0,
I,-4201.6,354.6,0,0.0,0.0,3,1,0,
I,-4198.8,355.8,0,0.0,0.0,3,1,0,
I,-4194.5,357.7,0,0.0,0.0,3,1,0,
I,-4189.4,360.4,0,0.0,0.0,3,1,0,
I,-4184.5,363.7,0,0.0,0.0,3,1,0,
I,-4179.6,367.8,0,0.0,0.0,3,1,0,
I,-4175.8,372.0,0,0.0,0.0,3,1,0,
I,-4173.5,375.0,0,0.0,0.0,3,1,0,
I,-4173.0,375.7,0,0.0,0.0,3,1,0,
I,-4173.9,374.5,0,0.0,0.0,3,1,0,
I,-4174.0,374.4,0,0.0,0.0,3,1,0,
I,-4174.1,374.4,0,0.0,0.0,3,1,0,
I,-4174.1,374.4,0,0.0,0.0,3,1,0,
I,-4174.1,374.4,0,0.0,0.0,3,1,0,
I,-4174.1,374.4,0,0.0,0.0,3,1,0,
I,-4173.1,375.0,0,0.0,0.0,3,1,0,
I,-4169.8,377.0,0,0.0,0.0,3,1,0,
I,-4164.9,380.5,0,0.0,0.0,3,1,0,
I,-4159.3,385.1,0,0.0,0.0,3,1,0,
I,-4154.1,389.9,0,0.0,0.0,3,1,0,
I,-4151.0,393.1,0,0.0,0.0,3,1,0,
I,-4150.8,393.5,0,0.0,0.0,3,1,0,
I,-4151.2,393.0,0,0.0,0.0,3,1,0,
I,-4151.2,393.0,0,0.0,0.0,3,1,0,
I,-4151.2,393.0,0,0.0,0.0,3,1,0,
I,-4151.2,393.0,0,0.0,0.0,3,1,0,
I,-4151.3,392.9,0,0.0,0.0,3,1,0,
I,-4150.7,393.3,0,0.0,0.0,3,1,0,
I,-4147.5,395.0,0,0.0,0.0,3,1,0,
I,-4142.3,398.4,0,0.0,0.0,3,1,0,
I,-4136.5,402.8,0,0.0,0.0,3,1,0,
I,-4130.6,407.9,0,0.0,0.0,3,1,0,
I,-4127.5,411.2,0,0.0,0.0,3,1,0,
I,-4127.3,411.4,0,0.0,0.0,3,1,0,
I,-4127.8,410.8,0,0.0,0.0,3,1,0,
I,-4127.8,410.8,0,0.0,0.0,3,1,0,
I,-4127.8,410.8,0,0.0,0.0,3,1,0,
I,-4127.8,410.8,0,0.0,0.0,3,1,0,
I,-4127.8,410.8,0,0.0,0.0,3,1,0,
I,-4127.6,411.0,0,0.0,0.0,3,1,0,
I,-4125.0,412.6,0,0.0,0.0,3,1,0,
I,-4120.9,415.3,0,0.0,0.0,3,1,0,
I,-4116.2,418.6,0,0.0,0.0,3,1,0,
I,-4111.2,422.3,0,0.0,0.0,3,1,0,
I,-4107.1,425.5,0,0.0,0.0,3,1,0,
I,-4105.1,427.1,0,0.0,0.0,3,1,0,
I,-4105.4,426.9,0,0.0,0.0,3,1,0,
I,-4106.6,425.9,0,0.0,0.0,3,1,0,
I,-4106.7,425.9,0,0.0,0.0,3,1,0,
I,-4106.7,425.9,0,0.0,0.0,3,1,0,
I,-4106.7,425.9,0,0.0,0.0,3,1,0,
I,-4106.5,426.0,0,0.0,0.0,3,1,0,
I,-4106.6,425.9,0,0.0,0.0,3,1,0,
I,-4105.1,426.7,0,0.0,0.0,3,1,0,
I,-4101.9,428.6,0,0.0,0.0,3,1,0,
I,-4096.9,431.8,0,0.0,0.0,3,1,0,
I,-4091.3,435.7,0,0.0,0.0,3,1,0,
I,-4087.6,438.4,0,0.0,0.0,3,1,0,
I,-4085.6,439.9,0,0.0,0.0,3,1,0,
I,-4084.7,440.6,0,0.0,0.0,3,1,0,
I,-4084.1,441.0,0,0.0,0.0,3,1,0,
I,-4084.0,441.1,0,0.0,0.0,3,1,0,
I,-4084.0,441.1,0,0.0,0.0,3,1,0,
I,-4084.0,441.1,0,0.0,0.0,3,1,0,
I,-4083.9,441.2,0,0.0,0.0,3,1,0,
I,-4083.6,441.4,0,0.0,0.0,3,1,0,
I,-4083.6,441.4,0,0.0,0.0,3,1,0,
I,-4083.5,441.5,0,0.0,0.0,3,1,0,
I,-4083.5,441.5,0,0.0,0.0,3,1,0,
I,-4083.5,441.5,0,0.0,0.0,3,1,0,
I,-4083.5,441.5,0,0.0,0.0,3,1,0,
I,-4083.5,441.5,0,0.0,0.0,3,1,0,
I,-4083.6,441.4,0,0.0,0.0,3,1,0,
I,-4083.7,441.3,0,0.0,0.0,3,1,0,
I,-4084.1,441.0,0,0.0,0.0,3,1,0,
I,-4085.2,440.1,0,0.0,0.0,3,1,0,
I,-4086.6,438.9,0,0.0,0.0,3,1,0,
I,-4088.1,437.7,0,0.0,0.0,3,1,0,
I,-4089.6,436.5,0,0.0,0.0,3,1,0,
I,-4090.2,436.1,0,0.0,0.0,3,1,0,
I,-4089.7,436.4,0,0.0,0.0,3,1,0,
I,-4089.0,436.8,0,0.0,0.0,3,1,0,
I,-4088.6,437.1,0,0.0,0.0,3,1,0,
I,-4088.8,436.9,0,0.0,0.0,3,1,0,
I,-4089.4,436.5,0,0.0,0.0,3,1,0,
I,-4089.7,436.4,0,0.0,0.0,3,1,0,
I,-4089.8,436.3,0,0.0,0.0,3,1,0,
I,-4089.8,436.3,0,0.0,0.0,3,1,0,
I,-4090.4,435.9,0,0.0,0.0,3,1,0,
I,-4091.0,435.4,0,0.0,0.0,3,1,0,
I,-4091.3,435.2,0,0.0,0.0,3,1,0,
I,-4091.3,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.3,435.3,0,0.0,0.0,3,1,0,
I,-4091.4,435.2,0,0.0,0.0,3,1,0,
I,-4091.5,435.1,0,0.0,0.0,3,1,0,
I,-4091.6,435.0,0,0.0,0.0,3,1,0,
I,-4091.6,435.0,0,0.0,0.0,3,1,0,
I,-4091.6,435.0,0,0.0,0.0,3,1,0,
I,-4091.6,435.0,0,0.0,0.0,3,1,0,
I,-4091.4,435.2,0,0.0,0.0,3,1,0,
I,-4091.1,435.3,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.1,435.3,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.3,435.2,0,0.0,0.0,3,1,0,
I,-4091.3,435.2,0,0.0,0.0,3,1,0,
I,-4091.1,435.3,0,0.0,0.0,3,1,0,
I,-4091.0,435.4,0,0.0,0.0,3,1,0,
I,-4091.0,435.4,0,0.0,0.0,3,1,0,
I,-4091.0,435.4,0,0.0,0.0,3,1,0,
I,-4091.0,435.4,0,0.0,0.0,3,1,0,
I,-4091.0,435.4,0,0.0,0.0,3,1,0,
I,-4091.3,435.3,0,0.0,0.0,3,1,0,
I,-4091.3,435.3,0,0.0,0.0,3,1,0,
I,-4091.2,435.3,0,0.0,0.0,3,1,0,
I,-4091.0,435.4,0,0.0,0.0,3,1,0,
I,-4090.7,435.7,0,0.0,0.0,3,1,0,
I,-4090.4,435.8,0,0.0,0.0,3,1,0,
I,-4090.4,435.8,0,0.0,0.0,3,1,0,
I,-4090.5,435.8,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.8,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4091.1,435.4,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.8,435.5,0,0.0,0.0,3,1,0,
I,-4090.8,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.8,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.8,435.6,0,0.0,0.0,3,1,0,
I,-4090.8,435.6,0,0.0,0.0,3,1,0,
I,-4090.8,435.6,0,0.0,0.0,3,1,0,
I,-4090.8,435.6,0,0.0,0.0,3,1,0,
I,-4090.9,435.5,0,0.0,0.0,3,1,0,
I,-4090.8,435.5,0,0.0,0.0,3,1,0,
I,-4090.7,435.6,0,0.0,0.0,3,1,0,
I,-4090.7,435.6,0,0.0,0.0,3,1,0,
I,-4090.7,435.6,0,0.0,0.0,3,1,0,
I,-4090.7,435.6,0,0.0,0.0,3,1,0,
I,-4090.7,435.6,0,0.0,0.0,3,1,0,
I,-4090.7,435.6,0,0.0,0.0,3,1,0,
I,-4090.8,435.6,0,0.0,0.0,3,1,0,
I,-4090.7,435.6,0,0.0,0.0,4,1,0,
W,-4090.7,435.6,,,,4,3,,waypoint
I,-4090.7,435.6,0,0.0,0.0,4,1,0,
I,-4090.8,435.6,0,0.0,0.0,4,1,0,
I,-4090.7,435.6,0,0.0,0.0,4,1,0,
I,-4090.7,435.6,0,0.0,0.0,4,1,0,
I,-4090.8,435.5,0,0.0,0.0,4,1,0,
I,-4090.9,435.5,0,0.0,0.0,4,1,0,
I,-4090.9,435.5,0,0.0,0.0,4,1,0,
I,-4090.9,435.5,0,0.0,0.0,4,1,0,
I,-4090.9,435.5,0,0.0,0.0,4,1,0,
I,-4090.8,435.6,0,0.0,0.0,4,1,0,
I,-4090.6,435.7,0,0.0,0.0,4,1,0,
I,-4090.5,435.8,0,0.0,0.0,4,1,0,
I,-4090.5,435.8,0,0.0,0.0,4,1,0,
I,-4090.5,435.8,0,0.0,0.0,4,1,0,
I,-4090.4,435.8,0,0.0,0.0,4,1,0,
I,-4090.5,435.7,0,0.0,0.0,4,1,0,
I,-4090.8,435.6,0,0.0,0.0,4,1,0,
I,-4092.1,434.8,0,0.0,0.0,4,1,0,
I,-4095.4,432.9,0,0.0,0.0,4,1,0,
I,-4100.3,430.4,0,0.0,0.0,4,1,0,
I,-4105.4,428.1,0,0.0,0.0,4,1,0,
I,-4109.8,426.1,0,0.0,0.0,4,1,0,
I,-4112.9,424.7,0,0.0,0.0,4,1,0,
I,-4113.3,424.5,0,0.0,0.0,4,1,0,
I,-4110.7,425.7,0,0.0,0.0,4,1,0,
I,-4105.8,427.9,0,0.0,0.0,4,1,0,
I,-4100.3,430.4,0,0.0,0.0,4,1,0,
I,-4097.6,431.6,0,0.0,0.0,4,1,0,
I,-4097.4,431.6,0,0.0,0.0,4,1,0,
I,-4097.2,431.7,0,0.0,0.0,4,1,0,
I,-4097.8,431.4,0,0.0,0.0,4,1,0,
I,-4098.3,431.2,0,0.0,0.0,4,1,0,
I,-4095.4,432.6,0,0.0,0.0,4,1,0,
I,-4090.3,435.1,0,0.0,0.0,4,1,0,
I,-4084.6,437.7,0,0.0,0.0,4,1,0,
I,-4083.3,438.3,0,0.0,0.0,4,1,0,
I,-4083.4,438.3,0,0.0,0.0,4,1,0,
I,-4083.4,438.3,0,0.0,0.0,4,1,0,
I,-4083.4,438.3,0,0.0,0.0,4,1,0,
I,-4083.4,438.2,0,0.0,0.0,4,1,0,
I,-4083.6,438.2,0,0.0,0.0,4,1,0,
I,-4081.4,439.2,0,0.0,0.0,4,1,0,
I,-4076.5,441.4,0,0.0,0.0,4,1,0,
I,-4070.5,443.9,0,0.0,0.0,4,1,0,
I,-4065.4,446.0,0,0.0,0.0,4,1,0,
I,-4064.2,446.5,0,0.0,0.0,4,1,0,
I,-4064.2,446.5,0,0.0,0.0,4,1,0,
I,-4064.2,446.5,0,0.0,0.0,4,1,0,
I,-4064.2,446.5,0,0.0,0.0,4,1,0,
I,-4064.8,446.3,0,0.0,0.0,4,1,0,
I,-4064.0,446.6,0,0.0,0.0,4,1,0,
I,-4059.8,448.4,0,0.0,0.0,4,1,0,
I,-4053.9,450.8,0,0.0,0.0,4,1,0,
I,-4048.1,453.0,0,0.0,0.0,4,1,0,
I,-4047.1,453.3,0,0.0,0.0,4,1,0,
I,-4047.2,453.3,0,0.0,0.0,4,1,0,
I,-4047.2,453.3,0,0.0,0.0,4,1,0,
I,-4047.2,453.3,0,0.0,0.0,4,1,0,
I,-4047.2,453.3,0,0.0,0.0,4,1,0,
I,-4047.4,453.2,0,0.0,0.0,4,1,0,
I,-4046.3,453.7,0,0.0,0.0,4,1,0,
I,-4042.2,455.5,0,0.0,0.0,4,1,0,
I,-4035.7,458.3,0,0.0,0.0,4,1,0,
I,-4029.8,460.7,0,0.0,0.0,4,1,0,
I,-4028.8,461.1,0,0.0,0.0,4,1,0,
I,-4028.8,461.1,0,0.0,0.0,4,1,0,
I,-4028.8,461.1,0,0.0,0.0,4,1,0,
I,-4028.8,461.1,0,0.0,0.0,4,1,0,
I,-4028.5,461.2,0,0.0,0.0,4,1,0,
I,-4028.1,461.4,0,0.0,0.0,4,1,0,
I,-4025.9,462.5,0,0.0,0.0,4,1,0,
I,-4022.0,464.3,0,0.0,0.0,4,1,0,
I,-4017.3,466.4,0,0.0,0.0,4,1,0,
I,-4014.0,467.8,0,0.0,0.0,4,1,0,
I,-4013.5,468.1,0,0.0,0.0,4,1,0,
I,-4013.4,468.1,0,0.0,0.0,4,1,0,
I,-4013.4,468.1,0,0.0,0.0,4,1,0,
I,-4013.4,468.1,0,0.0,0.0,4,1,0,
I,-4013.4,468.1,0,0.0,0.0,4,1,0,
I,-4012.4,468.6,0,0.0,0.0,4,1,0,
I,-4009.1,470.0,0,0.0,0.0,4,1,0,
I,-4003.6,472.2,0,0.0,0.0,4,1,0,
I,-3998.3,474.1,0,0.0,0.0,4,1,0,
I,-3996.5,474.7,0,0.0,0.0,4,1,0,
I,-3996.5,474.7,0,0.0,0.0,4,1,0,
I,-3996.5,474.7,0,0.0,0.0,4,1,0,
I,-3996.5,474.7,0,0.0,0.0,4,1,0,
I,-3996.5,474.7,0,0.0,0.0,4,1,0,
I,-3996.7,474.6,0,0.0,0.0,4,1,0,
I,-3994.8,475.4,0,0.0,0.0,4,1,0,
I,-3990.8,477.0,0,0.0,0.0,4,1,0,
I,-3985.5,479.1,0,0.0,0.0,4,1,0,
I,-3980.8,480.8,0,0.0,0.0,4,1,0,
I,-3979.8,481.1,0,0.0,0.0,4,1,0,
I,-3979.4,481.3,0,0.0,0.0,4,1,0,
I,-3979.4,481.3,0,0.0,0.0,4,1,0,
I,-3979.4,481.3,0,0.0,0.0,4,1,0,
I,-3979.8,481.1,0,0.0,0.0,4,1,0,
I,-3978.6,481.6,0,0.0,0.0,4,1,0,
I,-3975.0,482.9,0,0.0,0.0,4,1,0,
I,-3969.3,484.7,0,0.0,0.0,4,1,0,
I,-3963.7,486.2,0,0.0,0.0,4,1,0,
I,-3962.6,486.4,0,0.0,0.0,4,1,0,
I,-3962.6,486.4,0,0.0,0.0,4,1,0,
I,-3963.0,486.3,0,0.0,0.0,4,1,0,
I,-3964.9,485.8,0,0.0,0.0,4,1,0,
I,-3965.7,485.6,0,0.0,0.0,4,1,0,
I,-3963.6,486.2,0,0.0,0.0,4,1,0,
I,-3959.3,487.4,0,0.0,0.0,4,1,0,
I,-3954.1,488.8,0,0.0,0.0,4,1,0,
I,-3949.9,489.8,0,0.0,0.0,4,1,0,
I,-3948.9,490.1,0,0.0,0.0,4,1,0,
I,-3948.9,490.1,0,0.0,0.0,4,1,0,
I,-3948.9,490.1,0,0.0,0.0,4,1,0,
I,-3948.9,490.1,0,0.0,0.0,4,1,0,
I,-3948.9,490.1,0,0.0,0.0,4,1,0,
I,-3947.4,490.5,0,0.0,0.0,4,1,0,
I,-3946.2,490.9,0,0.0,0.0,4,1,0,
I,-3943.0,491.7,0,0.0,0.0,4,1,0,
I,-3937.2,493.0,0,0.0,0.0,4,1,0,
I,-3932.3,493.9,0,0.0,0.0,4,1,0,
I,-3932.1,494.0,0,0.0,0.0,4,1,0,
I,-3932.0,494.0,0,0.0,0.0,4,1,0,
I,-3932.0,494.0,0,0.0,0.0,4,1,0,
I,-3932.0,494.0,0,0.0,0.0,4,1,0,
I,-3932.8,493.8,0,0.0,0.0,4,1,0,
I,-3932.9,493.8,0,0.0,0.0,4,1,0,
I,-3930.3,494.3,0,0.0,0.0,4,1,0,
I,-3925.0,495.4,0,0.0,0.0,4,1,0,
I,-3919.3,496.6,0,0.0,0.0,4,1,0,
I,-3917.2,497.0,0,0.0,0.0,4,1,0,
I,-3917.1,497.0,0,0.0,0.0,4,1,0,
I,-3917.1,497.0,0,0.0,0.0,4,1,0,
I,-3917.3,497.0,0,0.0,0.0,4,1,0,
I,-3918.4,496.7,0,0.0,0.0,4,1,0,
I,-3917.5,496.9,0,0.0,0.0,4,1,0,
I,-3913.5,497.8,0,0.0,0.0,4,1,0,
I,-3907.3,499.1,0,0.0,0.0,4,1,0,
I,-3903.5,499.9,0,0.0,0.0,4,1,0,
I,-3903.5,499.9,0,0.0,0.0,4,1,0,
I,-3903.5,499.9,0,0.0,0.0,4,1,0,
I,-3903.5,499.9,0,0.0,0.0,4,1,0,
I,-3903.1,500.0,0,0.0,0.0,4,1,0,
I,-3901.4,500.4,0,0.0,0.0,4,1,0,
I,-3896.5,501.5,0,0.0,0.0,4,1,0,
I,-3889.5,503.1,0,0.0,0.0,4,1,0,
I,-3885.1,504.0,0,0.0,0.0,4,1,0,
I,-3885.3,504.0,0,0.0,0.0,4,1,0,
I,-3885.3,504.0,0,0.0,0.0,4,1,0,
I,-3885.3,504.0,0,0.0,0.0,4,1,0,
I,-3885.3,504.0,0,0.0,0.0,4,1,0,
I,-3885.5,504.0,0,0.0,0.0,4,1,0,
I,-3884.6,504.2,0,0.0,0.0,4,1,0,
I,-3881.5,505.1,0,0.0,0.0,4,1,0,
I,-3876.1,506.6,0,0.0,0.0,4,1,0,
I,-3870.6,508.1,0,0.0,0.0,4,1,0,
I,-3869.7,508.3,0,0.0,0.0,4,1,0,
I,-3869.8,508.3,0,0.0,0.0,4,1,0,
I,-3870.5,508.1,0,0.0,0.0,4,1,0,
I,-3872.0,507.5,0,0.0,0.0,4,1,0,
I,-3871.5,507.6,0,0.0,0.0,4,1,0,
I,-3868.5,508.6,0,0.0,0.0,4,1,0,
I,-3863.2,510.3,0,0.0,0.0,4,1,0,
I,-3859.0,511.7,0,0.0,0.0,4,1,0,
I,-3857.9,512.0,0,0.0,0.0,4,1,0,
I,-3858.9,511.7,0,0.0,0.0,4,1,0,
I,-3859.2,511.6,0,0.0,0.0,4,1,0,
I,-3861.5,510.8,0,0.0,0.0,4,1,0,
I,-3862.6,510.4,0,0.0,0.0,4,1,0,
I,-3860.7,511.1,0,0.0,0.0,4,1,0,
I,-3855.8,512.7,0,0.0,0.0,4,1,0,
I,-3850.4,514.4,0,0.0,0.0,4,1,0,
I,-3846.3,515.7,0,0.0,0.0,4,1,0,
I,-3843.9,516.4,0,0.0,0.0,4,1,0,
I,-3844.2,516.3,0,0.0,0.0,4,1,0,
I,-3846.8,515.5,0,0.0,0.0,4,1,0,
I,-3847.7,515.2,0,0.0,0.0,4,1,0,
I,-3847.5,515.3,0,0.0,0.0,4,1,0,
I,-3847.5,515.3,0,0.0,0.0,4,1,0,
I,-3847.5,515.3,0,0.0,0.0,4,1,0,
I,-3847.2,515.4,0,0.0,0.0,4,1,0,
I,-3846.6,515.6,0,0.0,0.0,4,1,0,
I,-3846.1,515.8,0,0.0,0.0,4,1,0,
I,-3845.8,515.9,0,0.0,0.0,4,1,0,
I,-3845.6,516.0,0,0.0,0.0,4,1,0,
I,-3845.6,516.0,0,0.0,0.0,4,1,0,
I,-3845.6,516.0,0,0.0,0.0,4,1,0,
I,-3845.6,516.0,0,0.0,0.0,4,1,0,
I,-3845.4,516.1,0,0.0,0.0,4,1,0,
I,-3845.7,515.9,0,0.0,0.0,4,1,0,
I,-3845.9,515.8,0,0.0,0.0,4,1,0,
I,-3846.0,515.8,0,0.0,0.0,4,1,0,
I,-3846.5,515.6,0,0.0,0.0,4,1,0,
I,-3846.6,515.5,0,0.0,0.0,4,1,0,
I,-3846.6,515.5,0,0.0,0.0,4,1,0,
I,-3846.3,515.7,0,0.0,0.0,4,1,0,
I,-3846.2,515.7,0,0.0,0.0,4,1,0,
I,-3846.1,515.8,0,0.0,0.0,4,1,0,
I,-3845.7,515.9,0,0.0,0.0,4,1,0,
I,-3845.4,516.0,0,0.0,0.0,4,1,0,
I,-3845.4,516.0,0,0.0,0.0,4,1,0,
I,-3845.6,516.0,0,0.0,0.0,4,1,0,
I,-3845.5,516.0,0,0.0,0.0,4,1,0,
I,-3845.1,516.2,0,0.0,0.0,4,1,0,
I,-3845.0,516.2,0,0.0,0.0,4,1,0,
I,-3845.1,516.2,0,0.0,0.0,4,1,0,
I,-3845.1,516.2,0,0.0,0.0,4,1,0,
I,-3845.1,516.2,0,0.0,0.0,4,1,0,
I,-3845.0,516.2,0,0.0,0.0,4,1,0,
I,-3844.9,516.2,0,0.0,0.0,4,1,0,
I,-3845.0,516.2,0,0.0,0.0,4,1,0,
I,-3845.4,516.0,0,0.0,0.0,4,1,0,
I,-3845.7,515.9,0,0.0,0.0,4,1,0,
I,-3845.9,515.8,0,0.0,0.0,4,1,0,
I,-3845.9,515.8,0,0.0,0.0,4,1,0,
I,-3845.8,515.9,0,0.0,0.0,4,1,0,
I,-3845.7,515.9,0,0.0,0.0,4,1,0,
I,-3845.7,515.9,0,0.0,0.0,4,1,0,
I,-3845.7,515.9,0,0.0,0.0,4,1,0,
I,-3845.8,515.9,0,0.0,0.0,4,1,0,
I,-3846.0,515.8,0,0.0,0.0,4,1,0,
I,-3846.5,515.6,0,0.0,0.0,4,1,0,
I,-3847.1,515.4,0,0.0,0.0,4,1,0,
I,-3847.6,515.2,0,0.0,0.0,4,1,0,
I,-3848.3,514.9,0,0.0,0.0,4,1,0,
I,-3849.0,514.7,0,0.0,0.0,4,1,0,
I,-3849.7,514.4,0,0.0,0.0,4,1,0,
I,-3850.2,514.2,0,0.0,0.0,4,1,0,
I,-3850.4,514.1,0,0.0,0.0,4,1,0,
I,-3850.3,514.2,0,0.0,0.0,4,1,0,
